,UserId,ProductId,Rating,Timestamp
19402,A10RHIFSHR359B,B00005A9WP,5.0,1404000000
19403,AA2L06H2TQN49,B00005A9WP,1.0,1384387200
19404,A2FD1NPDDB0GWB,B00005A9WP,5.0,1297728000
19405,A22CS9ACTSYNG7,B00005A9WP,5.0,1313884800
19406,A17TSOAVWH58T7,B00005A9WP,5.0,1370995200
19407,AUMRFCP4LZO0S,B00005A9WP,5.0,1392854400
19408,A22IESV7TYLQXG,B00005A9WP,4.0,1388275200
19409,A2CCQAOYUQ5U49,B00005A9WP,4.0,1297296000
19410,A11AJ4UIE28VF5,B00005A9WP,3.0,1261526400
19411,A2KU0WQBZWX134,B00005A9WP,2.0,1380672000
19412,A2OLCA6KBG2YP0,B00005A9WP,1.0,1163030400
19413,A113WEH14EEVEI,B00005A9WP,5.0,1336867200
19414,A2PUB53R7NG0FG,B00005A9WP,4.0,1367020800
19415,AS94XPY24Y5I7,B00005A9WP,3.0,1265846400
19416,A2XSH17Q8TKXOP,B00005A9WP,4.0,1247356800
19417,A3E5MCZ0HNAK5T,B00005A9WP,2.0,1189123200
19418,A3NLF76HZC6X8B,B00005A9WP,4.0,1275782400
19419,A35GCSPQZ67UCX,B00005A9WP,4.0,1395273600
19420,A386L0Q4WMQ487,B00005A9WP,3.0,1356912000
19421,AKVJ37PKB6H0Z,B00005A9WP,2.0,1404604800
19422,A2SDS6MR6IUZET,B00005A9WP,5.0,1370217600
19423,ARWCR0E1NTWJN,B00005A9WP,4.0,1132617600
19424,A3V7GSPSUCKO5,B00005AFBG,5.0,1208649600
19425,A19PNL07CRET47,B00005AFBG,5.0,1238630400
19426,A1K9M8VLHNQZA,B00005AFBG,5.0,1274659200
19427,AFGOJG4LT59C5,B00005AFBG,5.0,1234483200
19428,ARESZBKB4CRE0,B00005AFBG,5.0,1323388800
19429,A30YBYLNRPOEG2,B00005AFBG,5.0,1214179200
19430,A5K1GGDEE25M2,B00005AFBG,3.0,1273190400
19431,AXDGKPJ30DAD6,B00005AFBG,5.0,1247356800
19432,A3B18H4ZTQ1S44,B00005AFBG,5.0,1186272000
19433,A4ZW51QHVNPK5,B00005AFBG,4.0,1246924800
19434,A1XE6IDH1TU7UE,B00005AFBG,5.0,1192838400
19435,A3E3U5Y3R36184,B00005AFBG,5.0,1351987200
19436,ARC7LPZMBGRPK,B00005AFBG,5.0,1390953600
19437,A2PCHS31KKWWK0,B00005AFBH,5.0,1192579200
19438,A233E8VM0488OS,B00005AFBH,5.0,1189468800
19439,AYMJ6OA5SGKY7,B00005AFBH,3.0,1388793600
19440,A1QPSWWWO2VU84,B00005AFBH,5.0,1180224000
19441,A1JDELPZDVY6LE,B00005AFBH,4.0,1238112000
19442,A132KQ6M359BCE,B00005AFBH,5.0,1206403200
19443,A10KCUUIAKMUQZ,B00005AFBH,5.0,1208649600
19444,A3Q5CJ5F475W55,B00005AFBH,5.0,1384387200
19445,A36H6W75LS94QL,B00005AFBH,5.0,1387152000
19446,AHDYZ2BA36F3A,B00005AFBO,5.0,1200614400
19447,A5L4POYH0HBS5,B00005AFBO,5.0,1367107200
19448,A1N6B47M65MH45,B00005AFBO,5.0,1332633600
19449,ATC2TLBPCEMXM,B00005AFBO,5.0,1396224000
19450,A2D15Q1HCV6MY,B00005AFBO,5.0,1365033600
19451,AU2G48CULIR19,B00005AFBO,5.0,1357430400
19452,A3KVKSF6D3ZH0M,B00005AFBO,5.0,1240704000
19453,AR3KH9KPSU6A9,B00005AR7E,4.0,1189728000
19454,A35UXMY1IX91L2,B00005AR7E,4.0,1394496000
19455,ASYWLOD31Z7AZ,B00005AR7E,4.0,1010102400
19456,A37DO5Z11S7MNE,B00005AR7E,5.0,1043798400
19457,A1JJOV69MAU2J2,B00005AR7E,5.0,1040083200
19458,A3THTZHD0TMMBB,B00005AUVX,5.0,1145577600
19459,AL6E7DO075LUR,B00005AUVX,5.0,1341187200
19460,A2W7ZSN18VVGE8,B00005AUVX,5.0,1219708800
19461,A3QG6KFWSA5CV5,B00005AUVX,5.0,1091836800
19462,A15CZFFK8KA75G,B00005AUVY,5.0,1369094400
19463,A3R4794K2RVU1S,B00005AUW1,5.0,1315440000
19464,A3LGY9DLLO8KZ1,B00005AUW1,1.0,1129161600
19465,A34QGB20401F2T,B00005AUW1,5.0,1314057600
19466,AFHFVSI0J4EEY,B00005AUW1,5.0,1140912000
19467,A2KF8U70R29ETG,B00005AUW1,5.0,1165363200
19468,AGZ15SA7BNUXQ,B00005AUW1,5.0,1343088000
19469,A2VBLKE1SUSF8H,B00005AUW1,5.0,1099440000
19470,A2EU5PCY4QPQJB,B00005AUW1,5.0,1108425600
19471,A3S0DPNS01CYM7,B00005AUW1,5.0,1220313600
19472,A2PLIED3PX5EYU,B00005AUW2,5.0,1093132800
19473,A1K5DUV1L52MUD,B00005AUW2,5.0,1099785600
19474,A6JG6VPTLWAJN,B00005AUW2,5.0,1105747200
19475,AT4W2YMLLC9H8,B00005AVC7,5.0,1400112000
19476,A2JU3R4WD74388,B00005AVC7,4.0,1375920000
19477,A2YIP1EF88XCDV,B00005AVC7,4.0,1312070400
19478,A3CT1O8OXAO8V5,B00005AVC7,5.0,1124841600
19479,A1YV668D5T9Y0M,B00005AVC7,5.0,1366156800
19480,A3760KDOXNK5FJ,B00005AVC7,4.0,1110240000
19481,AHYPS5FZPVSEW,B00005AVC7,4.0,1081296000
19482,A16JZMF2MSY930,B00005AVC7,1.0,1362355200
19483,A25CGBLRJB6X0S,B00005AVC7,5.0,1341792000
19484,A2J3PELVJ97KY6,B00005AVC7,5.0,1399852800
19485,A37C56JC3SPFWT,B00005AVC7,5.0,1142726400
19486,A2VYYE3JPSKPER,B00005AVC7,5.0,1357776000
19487,A1VGEIQU7KHYR9,B00005AVC7,5.0,1297468800
19488,A2X7C1VDKMCITD,B00005AVC7,5.0,1378166400
19489,A25EVKBBT9J1BC,B00005AVC7,5.0,1146528000
19490,AD4UHK81K6Y17,B00005AVC7,5.0,1107216000
19491,A3OJZD4R84ATOU,B00005AVC7,4.0,1293408000
19492,A178OW8HBO4FZF,B00005AVC7,4.0,1256947200
19493,A2S4NGH69L477M,B00005AVC7,5.0,1392249600
19494,A6DUSZMKF7UJX,B00005AVC7,5.0,1332806400
19495,A14MFZRV7ETYAT,B00005AVC7,5.0,1375228800
19496,AUXV4R9QCLINQ,B00005AVC7,5.0,1354665600
19497,A38UNSSBRCXCNZ,B00005AVC7,5.0,1369008000
19498,A1FAIED6QD31UO,B00005AVC7,2.0,1365897600
19499,A3AMELNKILVCUU,B00005AVC7,4.0,1145577600
19500,A2KZ0LGHID9Z0W,B00005AVC7,5.0,1369872000
19501,A3M53V5RF17H1A,B00005AVC7,4.0,1237680000
19502,A27KFILJRUV4C8,B00005AVC7,5.0,1352678400
19503,A1O5KMVWE4L7HV,B00005AVC7,5.0,1202256000
19504,A1E9KJ9CHZSUU9,B00005AVC7,5.0,1188259200
19505,A3MV711ZHPO5WZ,B00005AVC7,5.0,1379203200
19506,A31W9ONXTQC5I2,B00005AVC7,4.0,1360713600
19507,A24IZUDOXFN4BS,B00005AVC7,5.0,1392076800
19508,A2Y2OC7VANDKY0,B00005AVC7,5.0,1339459200
19509,A1GUL90HZ45ZTK,B00005AVC7,4.0,1347408000
19510,A2WWDZFN35VU3B,B00005AVC7,3.0,1394582400
19511,A3RGBX4BT0PLWS,B00005AVC7,5.0,1388361600
19512,A1TVSYDIYKAR07,B00005AVC7,5.0,1236124800
19513,AMRV5R5SFD7O4,B00005AVC7,1.0,1396915200
19514,A204LNESILX2AQ,B00005AVC7,5.0,1364774400
19515,A3AA445EMI7ULC,B00005AVC7,5.0,1330905600
19516,ABTK4XKIZ7E4N,B00005AVC7,3.0,1265932800
19517,A34UN6CB1SFQWZ,B00005AVC7,4.0,1340064000
19518,AYOPOFV2QKC31,B00005AW82,5.0,1229040000
19519,A3CW0ZLUO5X2B1,B00005AXHO,5.0,1328140800
19520,A25GTWYWNXLF9E,B00005AXHO,4.0,1046131200
19521,A3NQU1649SH0Q4,B00005AXHO,5.0,1333670400
19522,A1X1KNGE1QRPP1,B00005AXHO,5.0,1314576000
19523,A1Z7FZP81N8CDU,B00005AXHO,5.0,1338249600
19524,AK8DWF5S59CQ9,B00005AXHO,5.0,1339372800
19525,A80DUYOZPQ1A5,B00005AXHO,5.0,1340409600
19526,A3EDVUU7LRFZEJ,B00005AXHO,1.0,1336089600
19527,A3PI6O5RQF35OA,B00005AXHO,4.0,1325894400
19528,A4Q0CDLH8XPT3,B00005AXHO,5.0,1357603200
19529,AZTX1196S2WR9,B00005AXHO,5.0,1291334400
19530,A3PF7P29C1JWCD,B00005AXHO,5.0,1351555200
19531,A1X4GX1LHN36P8,B00005AXHO,5.0,1212364800
19532,AXT3HY7RHE2RX,B00005AXHO,1.0,1081555200
19533,A3NE0OAR5ZOSRV,B00005AXHO,5.0,1333411200
19534,AOOAOX1P93R53,B00005AXHO,3.0,1331164800
19535,A37EODYJLSZFWA,B00005AXHO,5.0,1330560000
19536,A35C1Y3Z0HWAU0,B00005AXHO,5.0,1320969600
19537,A1ZUQF2SDBRCE2,B00005AXHO,5.0,1348185600
19538,A3JD5OPAJNBZHS,B00005B0AE,5.0,1187827200
19539,A2EIE3TRES9VKT,B00005B0AE,3.0,1235001600
19540,A1H8T4ZZA3YZ4P,B00005B0AE,5.0,1144022400
19541,A5NTIRK7IA7B,B00005B0AE,5.0,1231286400
19542,A23SP88OUWLOQX,B00005B0AE,5.0,1161907200
19543,AT254KYO2W95N,B00005B0AE,5.0,1157932800
19544,A25CLQJUDX5VFP,B00005B0AF,5.0,1356220800
19545,A3N96T5D59ZJ6Y,B00005B0AI,5.0,1104364800
19546,A3DHQ1D3LIJ4O6,B00005B0AI,5.0,1128643200
19547,A3JOJ0RQ5R2ADE,B00005B0AI,5.0,1114473600
19548,A10TI8SX6OKJ23,B00005B0AI,5.0,1401494400
19549,A1J2ZTXZURAK4X,B00005B12D,5.0,1361750400
19550,AVHTQPHI7MD2V,B00005B12D,5.0,1141430400
19551,A16NEKPO12HBDG,B00005B12D,5.0,1281139200
19552,A229YHC5C5NGCS,B00005B12Q,5.0,1140307200
19553,A1CAH7LYMINO3N,B00005B2PY,5.0,1329091200
19554,A1GQF6J7JBN4KC,B00005B2PY,5.0,1124236800
19555,A1RWM196TECZM8,B00005B2Q5,1.0,1266796800
19556,A3U7LCERE98WUJ,B00005B2Q5,5.0,1040688000
19557,A3HY6APQDZ42LT,B00005B503,5.0,1165708800
19558,A3BIE4RIA9SB78,B00005B503,5.0,999820800
19559,A2LFJ1N0Q81SZT,B00005B503,5.0,1128988800
19560,A38RRAHXQX9GRW,B00005B503,2.0,1001635200
19561,A1EZMV5DSWU8TU,B00005B503,5.0,1084752000
19562,A22BPC7LRSGSYQ,B00005B503,5.0,1227830400
19563,A2X0NHTY53EVQ3,B00005B503,5.0,1385683200
19564,A3EDVUCKIAHGQP,B00005B503,5.0,1066435200
19565,A1FR4OV6J6NXQJ,B00005B503,5.0,1066348800
19566,A35K06H07L5POJ,B00005B503,4.0,1095206400
19567,AMBKIPW57GTI1,B00005B503,2.0,1145750400
19568,A3P1W6I42K67I5,B00005B503,5.0,1001894400
19569,A1IHIU5CHVKW98,B00005B503,4.0,1328140800
19570,A2HFSTKZ8AWDFQ,B00005B503,5.0,1073952000
19571,AV6CZIT9ODG3L,B00005B503,4.0,1207872000
19572,A3NHKB0YXI5TXG,B00005B503,4.0,1058054400
19573,A275U2EG7041RJ,B00005B503,5.0,1003449600
19574,A3LMGMRLI0D3YT,B00005B503,5.0,1376179200
19575,A1ARF8552EUBMW,B00005B503,4.0,1219622400
19576,ACVFTS9X2MKJ8,B00005B503,3.0,1176854400
19577,A23ANL03SU1SRD,B00005B503,4.0,1260057600
19578,A2OS1DM9N6K7BP,B00005B503,5.0,1006560000
19579,AGCJ9XJACYOXQ,B00005B503,4.0,1016841600
19580,A2KGEAB10O7JJB,B00005B503,4.0,987120000
19581,AM7F1UKS4G4R,B00005B503,5.0,1189728000
19582,A165CSX2E7DZ9D,B00005B503,5.0,1149465600
19583,A2YP1HYB6Q0JEQ,B00005B503,5.0,1349827200
19584,A3H2ZDQFVNMCIZ,B00005B503,1.0,1277251200
19585,A20UZKWJRBAB57,B00005B5DI,5.0,1127692800
19586,ASX14NR5XABEO,B00005B6ZC,1.0,1327276800
19587,AWD95O4OKU7CU,B00005B6ZC,5.0,1320624000
19588,A198NLKFGH7HET,B00005B6ZC,3.0,1285459200
19589,A1C2ZSXW482JO8,B00005B6ZC,5.0,1178928000
19590,A1CNF7HDKZO3J7,B00005B6ZC,1.0,1294531200
19591,A37YG7TML0IQHF,B00005B6ZC,1.0,1299196800
19592,A4EV7MVABWF5X,B00005B6ZC,4.0,1173225600
19593,A1J01SZU341VY6,B00005B6ZC,4.0,1134259200
19594,A18R75N9QMKAP1,B00005B6ZC,5.0,1326499200
19595,A2NSSWA1BHWKAF,B00005B6ZC,3.0,1245369600
19596,A2U81CQJHJVCII,B00005B6ZC,2.0,1291593600
19597,A1B6X7IZ01LWRV,B00005B6ZC,3.0,1013212800
19598,A28F9OC73QQHV6,B00005B6ZC,4.0,1168473600
19599,A34EZSC4Y866X9,B00005B6ZC,5.0,1282953600
19600,A2E9HZGV4AG7GP,B00005B6ZC,4.0,1182902400
19601,A19RGDUV3UFHVN,B00005B6ZC,1.0,1172275200
19602,A3N2M8YJ1UE8XN,B00005B6ZC,4.0,1191283200
19603,A1C0JZ0LCIV5ZI,B00005B6ZC,4.0,995932800
19604,A16UN247P7I9I8,B00005B6ZC,1.0,1227139200
19605,A1A9PUHPIQR6KX,B00005B6ZC,4.0,1289088000
19606,A1QKNJ3EG703TT,B00005B6ZC,2.0,1116720000
19607,A137VEH16S8MAA,B00005B6ZC,5.0,1239580800
19608,A3385TWSZX9WEU,B00005B6ZC,4.0,1229817600
19609,A30DQIMB2G4PXV,B00005B6ZC,3.0,1293494400
19610,A3ICS0Y1PNRX61,B00005B6ZC,5.0,1340323200
19611,ACYGYTS5B1DHZ,B00005B6ZC,5.0,1239753600
19612,A32W60ZTKHH6W2,B00005B6ZC,5.0,1318032000
19613,A2SJOXVQJRO67C,B00005B6ZC,3.0,1281571200
19614,A2MD1MLLBEHS6F,B00005B6ZC,3.0,1269734400
19615,A3BG9YN952GD79,B00005B6ZC,5.0,1219968000
19616,A1ARHU8EETYC3A,B00005B6ZC,4.0,1033948800
19617,A2N9BZMO4DOUN5,B00005B6ZC,4.0,1194912000
19618,AO8SL8T5I5VPM,B00005B6ZC,5.0,1318118400
19619,AEWHCY1VM0BEB,B00005B6ZC,1.0,1209772800
19620,A1BZSDM435ISEE,B00005B6ZC,5.0,1231891200
19621,A3VJZQJPSRPAR2,B00005B6ZC,4.0,1333756800
19622,A19E7GX06AF9L7,B00005B6ZC,5.0,1398384000
19623,A18V05IY8CGCMD,B00005B6ZC,5.0,1258502400
19624,A2STD2L330LTGK,B00005B6ZC,2.0,1023408000
19625,A2ITXBT0TV30UW,B00005B6ZC,5.0,1266105600
19626,A122Y6CSDZLJPV,B00005B6ZC,4.0,1246924800
19627,A1VKK12BP6RZBJ,B00005B6ZC,3.0,1363046400
19628,A1796GI3CNH2HD,B00005B6ZC,1.0,1308441600
19629,ACPOZNCEQG16Y,B00005B6ZC,5.0,1245801600
19630,A3K1HX8QN06PVG,B00005B6ZC,1.0,1221523200
19631,A4KW3W2DP7BU9,B00005B6ZC,5.0,1291939200
19632,A16MX7QJ0RD572,B00005B6ZC,3.0,996278400
19633,A3MIFTY1N51B9M,B00005B6ZC,1.0,1028764800
19634,A2HAO18B24PS82,B00005B6ZC,5.0,1225324800
19635,A3K81TSH71NUQM,B00005B6ZC,4.0,1326412800
19636,A1D5UZ01C5HWP0,B00005B6ZC,3.0,1325462400
19637,A859I7TYAFX4W,B00005B6ZC,5.0,1239840000
19638,AJITMN1U4UHV8,B00005B6ZR,2.0,1133222400
19639,A2EMDD8OWW90U2,B00005B6ZR,2.0,1073260800
19640,A39Y5GEQP23X32,B00005B6ZR,5.0,1029888000
19641,A1181768IG52OU,B00005B6ZR,1.0,1242000000
19642,A2EH2TDMM8YVB5,B00005B6ZR,1.0,1102896000
19643,A2Y9SZ4REL8XZH,B00005B6ZR,5.0,1183939200
19644,A1II9J5FB3I1XH,B00005B6ZR,1.0,1283385600
19645,A1HDL3R3VZTK7R,B00005B6ZR,1.0,1241913600
19646,A1VNIO9KTA64P5,B00005B6ZR,5.0,1198800000
19647,A3FXLFZT2D7W7V,B00005B6ZR,5.0,1265932800
19648,A2NRVKCDUFZ2BE,B00005B6ZR,5.0,1216598400
19649,A22T0KUUMALWNZ,B00005B6ZR,2.0,1316476800
19650,A3SVDLMATTKY7D,B00005B6ZR,1.0,1231286400
19651,A2XLM5F3YUGAH3,B00005B6ZR,4.0,1157673600
19652,A3H2WQ5XSF4WLT,B00005B6ZR,5.0,1049846400
19653,A1XLD5FN67XA9M,B00005B6ZR,1.0,1385078400
19654,A257RYQUA7GLAE,B00005B6ZR,1.0,1234310400
19655,A2KXW5I1P09TIS,B00005B6ZR,5.0,1169251200
19656,A4QPX3NP80P8S,B00005B6ZR,5.0,1210204800
19657,A3IEQMW2WGP98G,B00005B6ZR,5.0,1162944000
19658,A29D4E16YYKQ8G,B00005B6ZR,5.0,1179100800
19659,A3M23600OR1V5M,B00005B6ZR,1.0,1071360000
19660,A3COFBBV4KOJO7,B00005B6ZR,5.0,1160438400
19661,A216ZFIG473ISF,B00005B6ZR,5.0,1322438400
19662,A2YQL5PKBKA83X,B00005B6ZS,5.0,1340841600
19663,A3TGKSNFACX8VC,B00005B6ZS,1.0,1265241600
19664,A2DSNO4FR9AC99,B00005B6ZS,5.0,1352419200
19665,A1VNQM4KPSADVB,B00005B6ZS,5.0,1127174400
19666,A2LJ814GE0B2N8,B00005B6ZS,4.0,1126310400
19667,A20JHI9SOC93YZ,B00005B6ZS,5.0,1209513600
19668,AY62XW9USYYDU,B00005B6ZS,3.0,1223856000
19669,A131IRUD28I0N7,B00005B6ZS,5.0,1168819200
19670,A33M0FH9KLPEAH,B00005B6ZS,1.0,1240617600
19671,A23TM5Z0RC429A,B00005B6ZS,3.0,1191024000
19672,A3M174IC0VXOS2,B00005B6ZS,5.0,1030320000
19673,A3IDGT7EMALV97,B00005B6ZS,4.0,1122595200
19674,A1IXCM3547BNXK,B00005B6ZS,3.0,1224720000
19675,A2MI5G4TKMVY19,B00005B6ZS,5.0,1315353600
19676,A31BWYJTY8E4S2,B00005B6ZS,2.0,1052784000
19677,A2ATGW7A08WMYX,B00005B6ZS,2.0,1092096000
19678,A1W7R5ZAGVOSVQ,B00005B6ZS,4.0,1168473600
19679,ARMLRG2Q5DY7,B00005B6ZS,1.0,1300233600
19680,A1IU7S4HCK1XK0,B00005B6ZS,5.0,1152921600
19681,A66SXZV43HY4A,B00005B6ZS,2.0,1168473600
19682,AM7Q3KT63A00Q,B00005B6ZS,5.0,1079740800
19683,A2FCOSOGFHBCSU,B00005B6ZS,3.0,1121731200
19684,A1IMPTEIR8MCNP,B00005B6ZS,5.0,1322179200
19685,A3AQ3010FD0UEF,B00005B6ZS,3.0,1143676800
19686,A29G6ZD7XKLPJ0,B00005B6ZS,1.0,1171065600
19687,A27W7WR58159RB,B00005B6ZS,5.0,1338508800
19688,A13QMTTUFSY65M,B00005B6ZS,5.0,1291420800
19689,A2HKJM62DIZSWL,B00005B6ZS,5.0,1252972800
19690,A15JH51PQ84A6B,B00005B6ZS,1.0,1172275200
19691,AZCDPQQ07JJ7U,B00005B6ZS,2.0,1120953600
19692,A3UFB1AVH25DDA,B00005B6ZS,2.0,1364601600
19693,A13G1TKIKHGV3F,B00005B6ZS,5.0,1277424000
19694,A255X2CZHIZVHW,B00005B6ZS,5.0,1289952000
19695,A2DHLGU81GW731,B00005B6ZS,5.0,1277769600
19696,A68BWO33NHA5Z,B00005B6ZS,5.0,1168300800
19697,A2HSZ0QBISZBUW,B00005B6ZS,5.0,1192147200
19698,A3TQTCTWXYI4JS,B00005B6ZS,1.0,1144540800
19699,A1OUM6QSBJK4CG,B00005B6ZS,2.0,1334448000
19700,A1H351JE9WN26,B00005B6ZS,4.0,1111536000
19701,A2JZ61USQV235V,B00005B6ZS,4.0,1179014400
19702,AG0IUATCA0LGF,B00005B6ZS,3.0,1097107200
19703,A1DX68P7DRXB7G,B00005B6ZS,5.0,1129766400
19704,A3QL3ICWE19QWH,B00005B6ZS,5.0,1275091200
19705,ALN4R4OY8ZDTU,B00005B6ZS,2.0,1120089600
19706,A29JJJ7SPAMBRQ,B00005B6ZS,1.0,1252022400
19707,AH9K40URVSYGP,B00005B6ZU,5.0,1046908800
19708,A1XW4L8BIX2RLI,B00005B6ZU,5.0,1007337600
19709,AFTMZS0VB5R2I,B00005B6ZU,5.0,1302652800
19710,A3M174IC0VXOS2,B00005B6ZU,5.0,1033689600
19711,A2YO498P78IIED,B00005B6ZZ,4.0,1385078400
19712,A2QTJGIIY83BTZ,B00005B6ZZ,1.0,1246838400
19713,A14PDZUXU47QHU,B00005B6ZZ,5.0,1099526400
19714,A3CT8AUB4U0I5A,B00005B6ZZ,5.0,1386201600
19715,A2GEKTKCRDY0QC,B00005B6ZZ,5.0,1378684800
19716,A11GPI67O0KFCB,B00005B6ZZ,5.0,1108944000
19717,A1R602SXNGOMJ4,B00005B700,5.0,1039478400
19718,A2L75EGIAP22UA,B00005B700,5.0,1048118400
19719,AFOV4E0HAU859,B00005B700,5.0,1017360000
19720,A3Q6TG4KK127HI,B00005B700,1.0,1031270400
19721,A2QDIL0JLEN3RL,B00005B700,5.0,1058918400
19722,A5JWW8T3SBC4W,B00005B700,3.0,1265760000
19723,A1OG5ZSYPEDSVX,B00005B700,5.0,1036368000
19724,A39V5ZJYM6TD,B00005B700,4.0,1037318400
19725,A2LCTN7W16UVWI,B00005B701,4.0,1260144000
19726,A1IU7S4HCK1XK0,B00005B703,4.0,1072483200
19727,A3TOMM68VC6C8U,B00005B703,5.0,1384041600
19728,A5J78T14FJ5DU,B00005B9FV,5.0,1405296000
19729,AOLGXSS88Z2EY,B00005B9FV,4.0,1375056000
19730,APTU8BOTPSEKA,B00005B9FV,5.0,1400716800
19731,A1PZ28HN66AOTU,B00005B9FV,3.0,1397174400
19732,A3O0YKLEFMF2HD,B00005B9FV,5.0,1362960000
19733,A2O16PTE1LCI2V,B00005B9FV,5.0,1375488000
19734,AYUK4XNMOPS5Y,B00005B9FV,3.0,1371945600
19735,A20UQTFRW2RSW7,B00005B9FV,5.0,1303948800
19736,ATJR6ZHHYSFOQ,B00005B9FV,3.0,1148342400
19737,A1WD0VO01UJATU,B00005B9FV,4.0,1262822400
19738,AFNE6YAZR5JGT,B00005B9FV,5.0,1168300800
19739,A3H3ENWVVE2UG6,B00005B9FV,2.0,1400284800
19740,A1PIYLFSPEU4XJ,B00005B9FV,5.0,1348012800
19741,A14A45FL6RWE9B,B00005B9FV,5.0,1355097600
19742,A1ALEB1AXPX5K4,B00005B9FV,5.0,1273449600
19743,A1M7JD3GGWUOH4,B00005B9FV,5.0,1383868800
19744,A1YO9OVXL0YVLN,B00005B9FV,5.0,1286323200
19745,A1I4IC6DSJXQ4T,B00005B9FV,5.0,1335571200
19746,A1LLOQDWKWOV1K,B00005B9FV,5.0,1379289600
19747,AZXA5BGC7AIO1,B00005B9FV,2.0,1366675200
19748,A2J82U5E0G27H5,B00005B9FV,5.0,1333670400
19749,A351VA4POSK2IG,B00005B9FV,5.0,1260230400
19750,A1NZW89SXU9Y5Q,B00005B9FV,5.0,1357862400
19751,A37GLKJZ0MDMH5,B00005B9FV,5.0,1376006400
19752,A2V6HUPYHE30GJ,B00005B9FV,5.0,1368144000
19753,A3BA607DA8NFU7,B00005B9FV,5.0,1259366400
19754,AH1LFGRAN3GPC,B00005B9FV,5.0,1148947200
19755,A1R8PX2PHN7O5C,B00005B9FV,5.0,1388707200
19756,A2137H75OSD20T,B00005B9FV,4.0,1389484800
19757,A27F3YTF8ULNUW,B00005B9FV,5.0,1385942400
19758,A2UNH5T7RWP056,B00005B9FV,5.0,1376870400
19759,A23GD008ZE9ARG,B00005B9FV,5.0,1391212800
19760,A1RCGS7R71QN9O,B00005B9FV,3.0,1387756800
19761,AOPDMEI5PNO8K,B00005B9FV,5.0,1344556800
19762,A2045IPU9L83OC,B00005B9FV,5.0,1388707200
19763,A1WTFVEKBMRB82,B00005B9FV,5.0,1385251200
19764,A3BBTE8YAL5E2P,B00005B9FV,5.0,1323216000
19765,A1TB1CDTFPZBCG,B00005B9FV,5.0,1397520000
19766,A27TQA0XCZUXZY,B00005B9FV,4.0,1235520000
19767,A27UZTARR6SU7J,B00005B9FV,5.0,1356134400
19768,AP4UV32MDRGML,B00005B9FV,5.0,1366761600
19769,AZ18LV1QZT2SX,B00005B9FV,3.0,1299888000
19770,A3FYTHV9F25OJC,B00005B9FV,5.0,1242432000
19771,AOXRBKOD8XRM6,B00005B9FV,5.0,1269388800
19772,A9J5SLYXUCWO1,B00005B9FV,3.0,1298246400
19773,A134L86MHFFS9O,B00005B9FV,5.0,1387670400
19774,A3T1S9ZTHNLVJY,B00005B9FV,3.0,1163030400
19775,A1JANDTOIYDFLM,B00005B9FV,5.0,1361491200
19776,A1IJ69NVDLTO82,B00005B9FV,5.0,1177632000
19777,A14ZUDBGA9VOL,B00005B9FV,5.0,1357171200
19778,A30T38XEUSIRKV,B00005B9FV,5.0,1307923200
19779,A1GR99CQUOQEC1,B00005B9FV,1.0,1404691200
19780,A3AFTOJA8RPI4M,B00005B9FV,4.0,1362096000
19781,A32DTP1XPS2C64,B00005B9FV,1.0,1381968000
19782,AATUJYYZP8CRD,B00005B9FV,5.0,1393200000
19783,A1QZ27HKSD089I,B00005B9FV,5.0,1362614400
19784,AKMX9ETKJK4I2,B00005B9FV,5.0,1315785600
19785,A2IUWFCGWG19MV,B00005B9FV,4.0,1392422400
19786,A2879NUMPSKH1I,B00005B9FV,5.0,1381881600
19787,A301KJVHF8NJZ4,B00005B9FV,5.0,1391644800
19788,A3GATKRNKH3Z56,B00005B9FV,5.0,1403568000
19789,A3FR1BVTAJT2QC,B00005B9FV,5.0,1369180800
19790,AS2FWO4GLY1IT,B00005B9FV,5.0,1359849600
19791,A2VL7RPMJSRL2I,B00005B9FV,3.0,1403827200
19792,AMRFADMA7WLQV,B00005B9FV,3.0,1245110400
19793,A1KL78CICWTX9T,B00005B9FV,4.0,1372032000
19794,A1MU9QOQKHJMPM,B00005B9FV,4.0,1364947200
19795,A29UU4S27N5HO6,B00005B9FV,5.0,1365292800
19796,A1GA85B37GFGH4,B00005B9FV,5.0,1340928000
19797,A1MGS3WVXVWHA7,B00005B9FV,3.0,1393632000
19798,A32MQIN8263PXQ,B00005B9FV,2.0,1342137600
19799,A102OHYDAVD0YK,B00005B9FV,5.0,1309564800
19800,A31O2P9TL58UM6,B00005B9FV,3.0,1390694400
19801,A1ZR3UA83CPCEX,B00005B9FV,4.0,1392854400
19802,A3LTZH0OXPVLCG,B00005B9FV,5.0,1384300800
19803,A2Y1ESZL2EDO24,B00005B9FV,5.0,1353715200
19804,A2B9WTVIQQJKU8,B00005B9FV,5.0,1301788800
19805,A3PTCZX1V31FQB,B00005B9FV,5.0,1403827200
19806,A2U52QMZRRMZOL,B00005B9FV,4.0,1310688000
19807,A3K01G485WY1CS,B00005B9FV,5.0,1396051200
19808,AFG5S4EBHO93T,B00005B9FV,5.0,1374710400
19809,A1NITW6ZV4YM9K,B00005B9FV,5.0,1373846400
19810,A8CT5MMD9VD5U,B00005B9FV,1.0,1384214400
19811,A3V7LOR8K8NPCL,B00005B9FV,5.0,1363305600
